internal_tx_id,amount,date,customer_id,location_id
INT_TX_000437,162.3,2024-08-04,CUST_015,LOC_003
INT_TX_000438,279.42,2024-08-06,CUST_002,LOC_017
INT_TX_000439,438.9,2024-08-01,CUST_028,LOC_020
INT_TX_000440,149.55,2024-08-03,CUST_022,LOC_015
INT_TX_000441,449.72,2024-08-06,CUST_002,LOC_008
INT_TX_000442,192.04,2024-08-01,CUST_020,LOC_006
INT_TX_000443,162.31,2024-08-01,CUST_015,LOC_005
INT_TX_000444,73.32,2024-08-03,CUST_040,LOC_017
INT_TX_000445,298.17,2024-08-05,CUST_072,LOC_003
INT_TX_000446,191.38,2024-08-07,CUST_008,LOC_011
INT_TX_000447,105.46,2024-08-06,CUST_004,LOC_006
INT_TX_000448,494.82,2024-08-03,CUST_082,LOC_003
INT_TX_000449,186.27,2024-08-06,CUST_076,LOC_010
INT_TX_000450,279.37,2024-08-02,CUST_043,LOC_011
INT_TX_000451,140.91,2024-08-06,CUST_070,LOC_006
INT_TX_000452,364.32,2024-08-02,CUST_020,LOC_015
INT_TX_000453,85.71,2024-08-03,CUST_078,LOC_018
INT_TX_000454,138.92,2024-08-04,CUST_033,LOC_001
INT_TX_000455,417.88,2024-08-04,CUST_063,LOC_017
INT_TX_000456,417.04,2024-08-05,CUST_017,LOC_009
INT_TX_000457,423.67,2024-08-05,CUST_029,LOC_015
INT_TX_000458,377.98,2024-08-02,CUST_022,LOC_012
INT_TX_000459,240.8,2024-08-06,CUST_058,LOC_015
INT_TX_000460,154.14,2024-08-02,CUST_045,LOC_007
INT_TX_000461,402.54,2024-08-04,CUST_044,LOC_017
INT_TX_000462,290.62,2024-08-03,CUST_086,LOC_008
INT_TX_000463,484.0,2024-08-03,CUST_068,LOC_017
INT_TX_000464,187.18,2024-08-03,CUST_040,LOC_012
INT_TX_000465,458.65,2024-08-02,CUST_014,LOC_003
INT_TX_000466,215.39,2024-08-01,CUST_063,LOC_018
INT_TX_000467,116.12,2024-08-03,CUST_078,LOC_009
INT_TX_000468,390.79,2024-08-06,CUST_041,LOC_010
INT_TX_000469,363.96,2024-08-01,CUST_005,LOC_015
INT_TX_000470,84.43,2024-08-06,CUST_026,LOC_015
INT_TX_000471,494.35,2024-08-02,CUST_045,LOC_017
INT_TX_000472,274.52,2024-08-06,CUST_030,LOC_003
INT_TX_000473,265.55,2024-08-02,CUST_069,LOC_017
INT_TX_000474,158.08,2024-08-07,CUST_025,LOC_017
INT_TX_000475,67.4,2024-08-03,CUST_037,LOC_017
INT_TX_000476,195.94,2024-08-02,CUST_080,LOC_012
INT_TX_000477,450.37,2024-08-05,CUST_011,LOC_020
INT_TX_000478,237.43,2024-08-04,CUST_018,LOC_011
INT_TX_000479,498.19,2024-08-07,CUST_100,LOC_016
INT_TX_000480,92.27,2024-08-02,CUST_066,LOC_008
INT_TX_000481,159.38,2024-08-02,CUST_087,LOC_014
INT_TX_000482,109.07,2024-08-06,CUST_085,LOC_014
INT_TX_000483,186.82,2024-08-06,CUST_068,LOC_014
INT_TX_000484,162.07,2024-08-06,CUST_029,LOC_009
INT_TX_000485,61.03,2024-08-02,CUST_024,LOC_011
INT_TX_000486,324.39,2024-08-02,CUST_059,LOC_012
INT_TX_000487,231.86,2024-08-03,CUST_042,LOC_012
INT_TX_000488,365.44,2024-08-01,CUST_007,LOC_017
INT_TX_000489,231.95,2024-08-06,CUST_060,LOC_014
INT_TX_000490,457.07,2024-08-03,CUST_046,LOC_017
INT_TX_000491,441.33,2024-08-01,CUST_026,LOC_007
INT_TX_000492,453.39,2024-08-02,CUST_059,LOC_016
INT_TX_000493,333.49,2024-08-06,CUST_029,LOC_014
INT_TX_000494,292.19,2024-08-01,CUST_094,LOC_018
INT_TX_000495,387.98,2024-08-01,CUST_034,LOC_006
INT_TX_000496,178.26,2024-08-07,CUST_064,LOC_014
INT_TX_000497,290.55,2024-08-03,CUST_035,LOC_006
INT_TX_000498,461.58,2024-08-06,CUST_008,LOC_002
INT_TX_000499,264.3,2024-08-04,CUST_074,LOC_018
INT_TX_000500,169.85,2024-08-07,CUST_065,LOC_003
INT_TX_000501,247.18,2024-08-01,CUST_031,LOC_006
INT_TX_000502,78.09,2024-08-02,CUST_030,LOC_004
INT_TX_000503,59.59,2024-08-05,CUST_067,LOC_002
INT_TX_000504,120.66,2024-08-01,CUST_088,LOC_009
INT_TX_000505,306.67,2024-08-02,CUST_027,LOC_008
INT_TX_000506,127.58,2024-08-06,CUST_062,LOC_015
INT_TX_000507,340.79,2024-08-07,CUST_081,LOC_003
INT_TX_000508,440.68,2024-08-03,CUST_013,LOC_002
INT_TX_000509,420.7,2024-08-01,CUST_028,LOC_006
INT_TX_000510,227.74,2024-08-07,CUST_060,LOC_020
INT_TX_000511,490.4,2024-08-03,CUST_039,LOC_020
INT_TX_000512,60.73,2024-08-04,CUST_047,LOC_015
INT_TX_000513,136.77,2024-08-02,CUST_048,LOC_002
INT_TX_000514,471.22,2024-08-04,CUST_036,LOC_006
INT_TX_000515,214.42,2024-08-06,CUST_003,LOC_006
INT_TX_000516,189.99,2024-08-01,CUST_080,LOC_008
INT_TX_000517,351.68,2024-08-05,CUST_003,LOC_016
INT_TX_000518,203.0,2024-08-07,CUST_001,LOC_017
INT_TX_000519,452.18,2024-08-06,CUST_020,LOC_003
INT_TX_000520,409.22,2024-08-06,CUST_082,LOC_020
INT_TX_000521,143.63,2024-08-05,CUST_071,LOC_018
INT_TX_000522,188.56,2024-08-01,CUST_045,LOC_008
INT_TX_000523,392.31,2024-08-06,CUST_093,LOC_001
INT_TX_000524,475.3,2024-08-04,CUST_021,LOC_004
INT_TX_000525,332.66,2024-08-06,CUST_067,LOC_011
INT_TX_000526,131.66,2024-08-01,CUST_095,LOC_017
INT_TX_000527,80.14,2024-08-01,CUST_058,LOC_019
INT_TX_000528,252.62,2024-08-01,CUST_052,LOC_012
INT_TX_000529,245.03,2024-08-05,CUST_037,LOC_016
INT_TX_000530,188.25,2024-08-04,CUST_041,LOC_001
INT_TX_000531,175.28,2024-08-05,CUST_057,LOC_013
INT_TX_000532,359.54,2024-08-05,CUST_011,LOC_017
INT_TX_000533,451.74,2024-08-03,CUST_067,LOC_016
INT_TX_000534,70.19,2024-08-05,CUST_034,LOC_005
INT_TX_000535,130.27,2024-08-05,CUST_079,LOC_012
INT_TX_000536,102.37,2024-08-01,CUST_043,LOC_002
INT_TX_000537,265.34,2024-08-07,CUST_030,LOC_005
INT_TX_000538,82.4,2024-08-04,CUST_051,LOC_015
INT_TX_000539,82.98,2024-08-05,CUST_023,LOC_009
INT_TX_000540,342.09,2024-08-06,CUST_067,LOC_015
INT_TX_000541,179.61,2024-08-04,CUST_039,LOC_017
INT_TX_000542,256.36,2024-08-06,CUST_019,LOC_007
INT_TX_000543,220.6,2024-08-04,CUST_049,LOC_002
INT_TX_000544,330.7,2024-08-04,CUST_011,LOC_019
INT_TX_000545,234.99,2024-08-07,CUST_019,LOC_016
INT_TX_000546,309.21,2024-08-02,CUST_016,LOC_014
INT_TX_000547,477.51,2024-08-03,CUST_075,LOC_018
INT_TX_000548,343.51,2024-08-05,CUST_053,LOC_015
INT_TX_000549,326.88,2024-08-07,CUST_075,LOC_012
INT_TX_000550,419.88,2024-08-07,CUST_089,LOC_018
INT_TX_000551,51.99,2024-08-01,CUST_100,LOC_003
INT_TX_000552,372.01,2024-08-01,CUST_064,LOC_011
INT_TX_000553,399.22,2024-08-02,CUST_036,LOC_019
INT_TX_000554,291.46,2024-08-07,CUST_028,LOC_015
INT_TX_000555,454.21,2024-08-02,CUST_057,LOC_020
INT_TX_000556,254.63,2024-08-02,CUST_049,LOC_014
INT_TX_000557,425.45,2024-08-06,CUST_024,LOC_013
INT_TX_000558,260.28,2024-08-07,CUST_021,LOC_008
INT_TX_000559,114.9,2024-08-03,CUST_019,LOC_003
INT_TX_000560,407.1,2024-08-05,CUST_061,LOC_015
INT_TX_000561,266.82,2024-08-04,CUST_042,LOC_002
INT_TX_000562,414.9,2024-08-06,CUST_024,LOC_007
INT_TX_000563,213.61,2024-08-03,CUST_008,LOC_019
INT_TX_000564,52.5,2024-08-04,CUST_081,LOC_015
INT_TX_000565,160.55,2024-08-05,CUST_010,LOC_011
INT_TX_000566,281.22,2024-08-06,CUST_032,LOC_010
INT_TX_000567,183.75,2024-08-01,CUST_066,LOC_019
INT_TX_000568,331.83,2024-08-04,CUST_026,LOC_003
INT_TX_000569,79.71,2024-08-03,CUST_078,LOC_019
INT_TX_000570,497.76,2024-08-06,CUST_064,LOC_009
INT_TX_000571,400.14,2024-08-02,CUST_024,LOC_009
INT_TX_000572,91.54,2024-08-07,CUST_084,LOC_007
INT_TX_000573,179.88,2024-08-01,CUST_099,LOC_008
INT_TX_000574,434.38,2024-08-01,CUST_075,LOC_010
INT_TX_000575,365.19,2024-08-06,CUST_095,LOC_012
INT_TX_000576,225.27,2024-08-05,CUST_067,LOC_009
INT_TX_000577,321.44,2024-08-03,CUST_061,LOC_007
INT_TX_000578,338.41,2024-08-06,CUST_090,LOC_006
INT_TX_000579,394.5,2024-08-07,CUST_035,LOC_014
INT_TX_000580,197.29,2024-08-06,CUST_080,LOC_013
INT_TX_000581,355.16,2024-08-04,CUST_050,LOC_009
INT_TX_000582,379.75,2024-08-07,CUST_075,LOC_006
INT_TX_000583,482.88,2024-08-04,CUST_080,LOC_014
INT_TX_000584,462.6,2024-08-01,CUST_035,LOC_003
INT_TX_000585,68.21,2024-08-03,CUST_043,LOC_010
INT_TX_000586,367.64,2024-08-05,CUST_015,LOC_020
INT_TX_000587,85.56,2024-08-01,CUST_057,LOC_004
INT_TX_000588,194.88,2024-08-01,CUST_008,LOC_001
INT_TX_000589,138.18,2024-08-03,CUST_003,LOC_014
INT_TX_000590,436.31,2024-08-05,CUST_088,LOC_008
INT_TX_000591,159.16,2024-08-01,CUST_014,LOC_010
INT_TX_000592,470.02,2024-08-01,CUST_064,LOC_017
INT_TX_000593,328.78,2024-08-01,CUST_059,LOC_005
INT_TX_000594,108.7,2024-08-04,CUST_038,LOC_014
INT_TX_000595,55.03,2024-08-05,CUST_023,LOC_004
INT_TX_000596,494.84,2024-08-07,CUST_053,LOC_011
INT_TX_000597,201.95,2024-08-07,CUST_080,LOC_011
INT_TX_000598,207.08,2024-08-05,CUST_075,LOC_020
INT_TX_000599,211.61,2024-08-03,CUST_083,LOC_011
INT_TX_000600,100.55,2024-08-02,CUST_080,LOC_009
INT_TX_000601,388.16,2024-08-03,CUST_076,LOC_013
INT_TX_000602,276.75,2024-08-04,CUST_073,LOC_019
INT_TX_000603,282.6,2024-08-05,CUST_055,LOC_006
INT_TX_000604,406.44,2024-08-05,CUST_040,LOC_017
INT_TX_000605,303.15,2024-08-01,CUST_013,LOC_006
INT_TX_000606,421.6,2024-08-02,CUST_039,LOC_012
INT_TX_000607,217.19,2024-08-03,CUST_007,LOC_015
INT_TX_000608,84.62,2024-08-01,CUST_012,LOC_001
INT_TX_000609,298.05,2024-08-06,CUST_085,LOC_019
INT_TX_000610,153.48,2024-08-03,CUST_076,LOC_020
INT_TX_000611,257.33,2024-08-03,CUST_046,LOC_008
INT_TX_000612,236.27,2024-08-05,CUST_061,LOC_019
INT_TX_000613,215.51,2024-08-03,CUST_089,LOC_002
INT_TX_000614,344.85,2024-08-02,CUST_077,LOC_005
INT_TX_000615,439.01,2024-08-07,CUST_029,LOC_019
INT_TX_000616,462.65,2024-08-03,CUST_100,LOC_009
INT_TX_000617,137.39,2024-08-02,CUST_048,LOC_005
INT_TX_000618,250.75,2024-08-07,CUST_095,LOC_017
INT_TX_000619,90.44,2024-08-07,CUST_022,LOC_016
INT_TX_000620,383.27,2024-08-07,CUST_022,LOC_020
INT_TX_000621,216.05,2024-08-04,CUST_075,LOC_015
INT_TX_000622,433.36,2024-08-05,CUST_005,LOC_015
INT_TX_000623,144.89,2024-08-04,CUST_082,LOC_001
INT_TX_000624,240.55,2024-08-05,CUST_004,LOC_002
INT_TX_000625,217.23,2024-08-06,CUST_099,LOC_010
INT_TX_000626,200.18,2024-08-02,CUST_032,LOC_009
INT_TX_000627,287.74,2024-08-04,CUST_100,LOC_017
INT_TX_000628,59.12,2024-08-06,CUST_082,LOC_013
INT_TX_000629,450.86,2024-08-07,CUST_060,LOC_020
INT_TX_000630,317.87,2024-08-02,CUST_032,LOC_018
INT_TX_000631,99.71,2024-08-03,CUST_071,LOC_017
INT_TX_000632,326.07,2024-08-02,CUST_100,LOC_002
INT_TX_000633,379.07,2024-08-03,CUST_021,LOC_005
INT_TX_000634,258.38,2024-08-02,CUST_031,LOC_014
INT_TX_000635,448.13,2024-08-01,CUST_060,LOC_008
INT_TX_000636,166.24,2024-08-06,CUST_041,LOC_018
INT_TX_000637,60.49,2024-08-04,CUST_016,LOC_007
INT_TX_000638,177.25,2024-08-04,CUST_090,LOC_009
INT_TX_000639,193.43,2024-08-06,CUST_070,LOC_003
INT_TX_000640,425.47,2024-08-01,CUST_010,LOC_015
INT_TX_000641,76.79,2024-08-02,CUST_083,LOC_009
INT_TX_000642,266.89,2024-08-03,CUST_068,LOC_010
INT_TX_000643,499.07,2024-08-04,CUST_072,LOC_015
INT_TX_000644,355.68,2024-08-04,CUST_035,LOC_019
INT_TX_000645,425.76,2024-08-04,CUST_092,LOC_012
INT_TX_000646,75.17,2024-08-02,CUST_027,LOC_009
INT_TX_000647,248.29,2024-08-02,CUST_016,LOC_006
INT_TX_000648,100.2,2024-08-04,CUST_031,LOC_015
INT_TX_000649,490.56,2024-08-02,CUST_057,LOC_011
INT_TX_000650,146.15,2024-08-02,CUST_005,LOC_016
INT_TX_000651,204.97,2024-08-02,CUST_074,LOC_019
INT_TX_000652,184.0,2024-08-04,CUST_060,LOC_002
INT_TX_000653,281.38,2024-08-04,CUST_083,LOC_010
INT_TX_000654,158.72,2024-08-07,CUST_046,LOC_005
INT_TX_000655,51.68,2024-08-01,CUST_033,LOC_011
INT_TX_000656,407.0,2024-08-03,CUST_047,LOC_008
INT_TX_000657,292.5,2024-08-04,CUST_070,LOC_016
INT_TX_000658,224.61,2024-08-04,CUST_010,LOC_013
INT_TX_000659,432.81,2024-08-04,CUST_081,LOC_009
INT_TX_000660,488.5,2024-08-04,CUST_017,LOC_017
INT_TX_000661,86.36,2024-08-07,CUST_056,LOC_011
INT_TX_000662,196.92,2024-08-05,CUST_040,LOC_013
INT_TX_000663,257.1,2024-08-06,CUST_088,LOC_011
INT_TX_000664,70.7,2024-08-04,CUST_059,LOC_003
INT_TX_000665,181.9,2024-08-04,CUST_055,LOC_002
INT_TX_000666,277.89,2024-08-07,CUST_078,LOC_009
INT_TX_000667,310.85,2024-08-02,CUST_074,LOC_002
INT_TX_000668,420.82,2024-08-07,CUST_077,LOC_014
INT_TX_000669,291.53,2024-08-01,CUST_058,LOC_001
INT_TX_000670,229.9,2024-08-07,CUST_044,LOC_010
INT_TX_000671,477.41,2024-08-01,CUST_025,LOC_012
INT_TX_000672,198.67,2024-08-06,CUST_093,LOC_010
INT_TX_000673,484.96,2024-08-06,CUST_087,LOC_002
INT_TX_000674,190.48,2024-08-04,CUST_079,LOC_009
INT_TX_000675,373.62,2024-08-05,CUST_077,LOC_010
INT_TX_000676,365.87,2024-08-07,CUST_008,LOC_013
INT_TX_000677,202.92,2024-08-02,CUST_018,LOC_009
INT_TX_000678,470.76,2024-08-05,CUST_088,LOC_018
INT_TX_000679,313.94,2024-08-04,CUST_011,LOC_009
INT_TX_000680,296.3,2024-08-04,CUST_053,LOC_004
INT_TX_000681,249.94,2024-08-01,CUST_083,LOC_003
INT_TX_000682,394.59,2024-08-06,CUST_013,LOC_019
INT_TX_000683,461.72,2024-08-05,CUST_003,LOC_003
INT_TX_000684,338.13,2024-08-03,CUST_072,LOC_018
INT_TX_000685,125.78,2024-08-02,CUST_010,LOC_004
INT_TX_000686,288.75,2024-08-06,CUST_042,LOC_004
INT_TX_000687,447.13,2024-08-07,CUST_015,LOC_007
INT_TX_000688,145.91,2024-08-06,CUST_041,LOC_018
INT_TX_000689,250.6,2024-08-03,CUST_071,LOC_016
INT_TX_000690,489.34,2024-08-06,CUST_010,LOC_008
INT_TX_000691,116.44,2024-08-07,CUST_073,LOC_013
INT_TX_000692,278.88,2024-08-03,CUST_089,LOC_009
INT_TX_000693,388.91,2024-08-02,CUST_091,LOC_007
INT_TX_000694,113.71,2024-08-03,CUST_057,LOC_003
INT_TX_000695,139.21,2024-08-07,CUST_013,LOC_001
INT_TX_000696,260.58,2024-08-04,CUST_088,LOC_008
INT_TX_000697,461.45,2024-08-04,CUST_063,LOC_012
INT_TX_000698,257.21,2024-08-02,CUST_043,LOC_019
INT_TX_000699,345.01,2024-08-07,CUST_015,LOC_020
INT_TX_000700,138.26,2024-08-05,CUST_084,LOC_004
INT_TX_000701,278.78,2024-08-03,CUST_033,LOC_006
INT_TX_000702,213.47,2024-08-07,CUST_099,LOC_002
INT_TX_000703,248.02,2024-08-02,CUST_041,LOC_006
INT_TX_000704,488.2,2024-08-07,CUST_041,LOC_011
INT_TX_000705,91.58,2024-08-03,CUST_002,LOC_003
INT_TX_000706,167.37,2024-08-04,CUST_048,LOC_008
INT_TX_000707,174.49,2024-08-02,CUST_059,LOC_007
INT_TX_000708,453.02,2024-08-07,CUST_056,LOC_004
INT_TX_000709,337.79,2024-08-03,CUST_022,LOC_016
INT_TX_000710,483.51,2024-08-03,CUST_071,LOC_013
INT_TX_000711,106.88,2024-08-05,CUST_076,LOC_003
INT_TX_000712,134.57,2024-08-01,CUST_065,LOC_015
INT_TX_000713,68.69,2024-08-06,CUST_094,LOC_017
INT_TX_000714,152.84,2024-08-02,CUST_056,LOC_009
INT_TX_000715,117.82,2024-08-03,CUST_003,LOC_014
INT_TX_000716,56.31,2024-08-02,CUST_061,LOC_005
INT_TX_000717,351.39,2024-08-01,CUST_035,LOC_015
INT_TX_000718,106.15,2024-08-05,CUST_032,LOC_005
INT_TX_000719,155.15,2024-08-07,CUST_046,LOC_013
INT_TX_000720,151.29,2024-08-01,CUST_012,LOC_019
INT_TX_000721,269.82,2024-08-06,CUST_009,LOC_015
INT_TX_000722,84.07,2024-08-05,CUST_017,LOC_020
INT_TX_000723,223.71,2024-08-02,CUST_047,LOC_013
INT_TX_000724,58.52,2024-08-04,CUST_052,LOC_005
INT_TX_000725,445.29,2024-08-03,CUST_078,LOC_017
INT_TX_000726,461.02,2024-08-05,CUST_070,LOC_013
INT_TX_000727,112.82,2024-08-03,CUST_073,LOC_017
INT_TX_000728,389.27,2024-08-03,CUST_009,LOC_007
INT_TX_000729,53.73,2024-08-02,CUST_067,LOC_018
INT_TX_000730,311.77,2024-08-06,CUST_054,LOC_008
INT_TX_000731,495.95,2024-08-03,CUST_080,LOC_016
INT_TX_000732,202.96,2024-08-03,CUST_089,LOC_013
INT_TX_000733,418.26,2024-08-01,CUST_080,LOC_012
INT_TX_000734,140.22,2024-08-02,CUST_033,LOC_007
INT_TX_000735,340.14,2024-08-07,CUST_056,LOC_018
INT_TX_000736,59.39,2024-08-03,CUST_055,LOC_010
INT_TX_000737,498.97,2024-08-07,CUST_042,LOC_019
INT_TX_000738,492.2,2024-08-04,CUST_071,LOC_005
INT_TX_000739,419.26,2024-08-01,CUST_024,LOC_012
INT_TX_000740,163.47,2024-08-05,CUST_063,LOC_007
INT_TX_000741,297.48,2024-08-01,CUST_073,LOC_014
INT_TX_000742,220.69,2024-08-06,CUST_078,LOC_008
INT_TX_000743,465.11,2024-08-03,CUST_063,LOC_005
INT_TX_000744,197.12,2024-08-01,CUST_044,LOC_011
INT_TX_000745,192.21,2024-08-01,CUST_040,LOC_004
INT_TX_000746,61.17,2024-08-04,CUST_029,LOC_018
INT_TX_000747,271.1,2024-08-05,CUST_024,LOC_002
INT_TX_000748,451.53,2024-08-02,CUST_064,LOC_012
INT_TX_000749,302.02,2024-08-04,CUST_054,LOC_007
INT_TX_000750,57.42,2024-08-06,CUST_028,LOC_020
INT_TX_000751,331.14,2024-08-07,CUST_096,LOC_019
INT_TX_000752,315.61,2024-08-04,CUST_079,LOC_019
INT_TX_000753,350.61,2024-08-02,CUST_065,LOC_001
INT_TX_000754,181.15,2024-08-07,CUST_018,LOC_004
INT_TX_000755,484.14,2024-08-04,CUST_037,LOC_011
INT_TX_000756,55.37,2024-08-02,CUST_023,LOC_009
INT_TX_000757,131.02,2024-08-07,CUST_059,LOC_018
INT_TX_000758,285.74,2024-08-02,CUST_041,LOC_008
INT_TX_000759,80.83,2024-08-01,CUST_004,LOC_018
INT_TX_000760,462.43,2024-08-02,CUST_065,LOC_011
INT_TX_000761,388.8,2024-08-04,CUST_064,LOC_011
INT_TX_000762,183.63,2024-08-05,CUST_024,LOC_003
INT_TX_000763,417.63,2024-08-03,CUST_095,LOC_007
INT_TX_000764,319.55,2024-08-01,CUST_032,LOC_012
INT_TX_000765,207.37,2024-08-02,CUST_082,LOC_018
INT_TX_000766,221.14,2024-08-05,CUST_070,LOC_013
INT_TX_000767,481.14,2024-08-05,CUST_017,LOC_014
INT_TX_000768,229.4,2024-08-04,CUST_031,LOC_010
INT_TX_000769,498.24,2024-08-07,CUST_022,LOC_016
INT_TX_000770,197.51,2024-08-04,CUST_040,LOC_014
INT_TX_000771,119.37,2024-08-07,CUST_058,LOC_006
INT_TX_000772,477.31,2024-08-01,CUST_083,LOC_020
INT_TX_000773,85.46,2024-08-04,CUST_016,LOC_006
INT_TX_000774,90.79,2024-08-05,CUST_064,LOC_013
INT_TX_000775,381.47,2024-08-04,CUST_028,LOC_010
INT_TX_000776,341.4,2024-08-02,CUST_038,LOC_014
INT_TX_000777,302.51,2024-08-01,CUST_040,LOC_020
INT_TX_000778,457.9,2024-08-04,CUST_078,LOC_013
INT_TX_000779,135.31,2024-08-03,CUST_086,LOC_013
INT_TX_000780,168.93,2024-08-02,CUST_020,LOC_005
INT_TX_000781,295.81,2024-08-02,CUST_058,LOC_015
INT_TX_000782,251.09,2024-08-07,CUST_061,LOC_020
INT_TX_000783,452.14,2024-08-03,CUST_075,LOC_005
INT_TX_000784,293.19,2024-08-07,CUST_055,LOC_001
INT_TX_000785,356.39,2024-08-04,CUST_077,LOC_014
INT_TX_000786,255.76,2024-08-02,CUST_053,LOC_003
INT_TX_000787,448.32,2024-08-02,CUST_084,LOC_002
INT_TX_000788,84.87,2024-08-06,CUST_091,LOC_014
INT_TX_000789,51.76,2024-08-02,CUST_026,LOC_014
INT_TX_000790,483.97,2024-08-03,CUST_082,LOC_017
INT_TX_000791,84.92,2024-08-05,CUST_065,LOC_005
INT_TX_000792,280.13,2024-08-02,CUST_100,LOC_017
INT_TX_000793,186.83,2024-08-02,CUST_012,LOC_019
INT_TX_000794,150.78,2024-08-07,CUST_016,LOC_003
INT_TX_000795,140.28,2024-08-03,CUST_059,LOC_010
INT_TX_000796,385.38,2024-08-03,CUST_041,LOC_018
INT_TX_000797,233.27,2024-08-07,CUST_074,LOC_006
INT_TX_000798,344.25,2024-08-06,CUST_083,LOC_001
INT_TX_000799,223.57,2024-08-02,CUST_046,LOC_014
INT_TX_000800,97.39,2024-08-05,CUST_015,LOC_020
INT_TX_000801,214.64,2024-08-07,CUST_085,LOC_015
INT_TX_000802,407.71,2024-08-01,CUST_057,LOC_011
INT_TX_000803,174.21,2024-08-02,CUST_093,LOC_004
INT_TX_000804,84.48,2024-08-04,CUST_089,LOC_001
INT_TX_000805,158.33,2024-08-03,CUST_040,LOC_016
INT_TX_000806,133.04,2024-08-01,CUST_093,LOC_005
INT_TX_000807,309.65,2024-08-03,CUST_041,LOC_007
INT_TX_000808,69.72,2024-08-05,CUST_001,LOC_010
INT_TX_000809,135.7,2024-08-05,CUST_062,LOC_003
INT_TX_000810,410.91,2024-08-02,CUST_086,LOC_015
INT_TX_000811,427.97,2024-08-01,CUST_016,LOC_019
INT_TX_000812,197.92,2024-08-02,CUST_013,LOC_005
INT_TX_000813,338.06,2024-08-04,CUST_086,LOC_004
INT_TX_000814,343.18,2024-08-06,CUST_029,LOC_003
INT_TX_000815,190.94,2024-08-04,CUST_005,LOC_012
INT_TX_000816,312.49,2024-08-06,CUST_066,LOC_020
INT_TX_000817,198.21,2024-08-01,CUST_079,LOC_007
INT_TX_000818,458.07,2024-08-05,CUST_042,LOC_002
INT_TX_000819,135.23,2024-08-07,CUST_066,LOC_005
INT_TX_000820,178.24,2024-08-06,CUST_012,LOC_005
INT_TX_000821,57.81,2024-08-04,CUST_067,LOC_001
INT_TX_000822,164.77,2024-08-07,CUST_031,LOC_007
INT_TX_000823,354.22,2024-08-02,CUST_085,LOC_003
INT_TX_000824,217.56,2024-08-02,CUST_093,LOC_003
INT_TX_000825,475.26,2024-08-06,CUST_006,LOC_008
INT_TX_000826,159.57,2024-08-03,CUST_096,LOC_020
INT_TX_000827,100.53,2024-08-04,CUST_067,LOC_015
INT_TX_000828,401.56,2024-08-01,CUST_032,LOC_020
INT_TX_000829,175.94,2024-08-07,CUST_028,LOC_014
INT_TX_000830,53.53,2024-08-06,CUST_014,LOC_012
INT_TX_000831,258.12,2024-08-04,CUST_010,LOC_003
INT_TX_000832,340.88,2024-08-06,CUST_058,LOC_003
INT_TX_000833,499.05,2024-08-03,CUST_061,LOC_006
INT_TX_000834,246.49,2024-08-07,CUST_081,LOC_017
INT_TX_000835,404.24,2024-08-04,CUST_084,LOC_008
INT_TX_000836,216.5,2024-08-01,CUST_096,LOC_009
INT_TX_000837,498.77,2024-08-04,CUST_008,LOC_018
INT_TX_000838,251.96,2024-08-03,CUST_025,LOC_008
INT_TX_000839,459.56,2024-08-03,CUST_075,LOC_008
INT_TX_000840,83.6,2024-08-07,CUST_064,LOC_008
INT_TX_000841,190.96,2024-08-07,CUST_074,LOC_005
INT_TX_000842,70.21,2024-08-05,CUST_018,LOC_007
INT_TX_000843,90.89,2024-08-07,CUST_007,LOC_013
INT_TX_000844,382.42,2024-08-07,CUST_038,LOC_005
INT_TX_000845,325.89,2024-08-07,CUST_086,LOC_020
INT_TX_000846,132.0,2024-08-01,CUST_004,LOC_005
INT_TX_000847,457.55,2024-08-02,CUST_091,LOC_020
INT_TX_000848,499.19,2024-08-04,CUST_068,LOC_010
INT_TX_000849,239.42,2024-08-02,CUST_062,LOC_008
INT_TX_000850,266.08,2024-08-04,CUST_092,LOC_008
INT_TX_000851,326.45,2024-08-06,CUST_056,LOC_019
INT_TX_000852,479.39,2024-08-02,CUST_055,LOC_001
INT_TX_000853,157.32,2024-08-05,CUST_006,LOC_015
INT_TX_000854,420.91,2024-08-01,CUST_003,LOC_016
INT_TX_000855,479.46,2024-08-05,CUST_029,LOC_020
INT_TX_000856,72.77,2024-08-02,CUST_074,LOC_010
INT_TX_000857,189.29,2024-08-05,CUST_012,LOC_004
INT_TX_000858,148.27,2024-08-07,CUST_007,LOC_001
INT_TX_000859,60.81,2024-08-07,CUST_042,LOC_006
INT_TX_000860,151.73,2024-08-05,CUST_021,LOC_005
INT_TX_000861,286.31,2024-08-03,CUST_003,LOC_012
INT_TX_000862,472.85,2024-08-06,CUST_076,LOC_020
INT_TX_000863,322.2,2024-08-07,CUST_099,LOC_006
INT_TX_000864,343.39,2024-08-02,CUST_088,LOC_011
INT_TX_000865,198.32,2024-08-04,CUST_077,LOC_006
INT_TX_000866,150.36,2024-08-01,CUST_004,LOC_016
INT_TX_000867,345.4,2024-08-05,CUST_059,LOC_016
INT_TX_000868,393.09,2024-08-03,CUST_074,LOC_013
INT_TX_000869,123.86,2024-08-05,CUST_056,LOC_017
INT_TX_000870,315.69,2024-08-02,CUST_098,LOC_006
INT_TX_000871,121.63,2024-08-04,CUST_016,LOC_005
INT_TX_000872,460.47,2024-08-05,CUST_091,LOC_005
